# Interpolation Stats: MSE mean and variance and (variance/mean)*100
angle_left_e0 : 	0.000000231899643	0.000000000000154	0.00007 %
angle_left_e1 : 	0.000001499447762	0.000000000021248	0.00142 %
angle_left_s0 : 	0.000000976275569	0.000000000010958	0.00112 %
angle_left_s1 : 	0.000000282035502	0.000000000000244	0.00009 %
angle_left_w0 : 	0.000000844216980	0.000000000025549	0.00303 %
angle_left_w1 : 	0.000001007322038	0.000000000017148	0.00170 %
angle_left_w2 : 	0.000000751848256	0.000000000006677	0.00089 %
velocity_left_e0 : 	0.000117642792492	0.000000037897254	0.03221 %
velocity_left_e1 : 	0.000174951440036	0.000000068221373	0.03899 %
velocity_left_s0 : 	0.000163169086776	0.000000049856196	0.03055 %
velocity_left_s1 : 	0.000117789865500	0.000000028820107	0.02447 %
velocity_left_w0 : 	0.000146346144309	0.000000078408601	0.05358 %
velocity_left_w1 : 	0.000282106181841	0.000000189739285	0.06726 %
velocity_left_w2 : 	0.000325326922032	0.000000578410868	0.17779 %
effort_left_e0 : 	0.005194725930135	0.000098664088730	1.89931 %
effort_left_e1 : 	0.002340359237853	0.000014582847257	0.62310 %
effort_left_s0 : 	0.008004674139266	0.000156666635867	1.95719 %
effort_left_s1 : 	0.002841567816499	0.000140179941808	4.93319 %
effort_left_w0 : 	0.000198603910238	0.000000074337355	0.03743 %
effort_left_w1 : 	0.001118931666622	0.000051850372932	4.63392 %
effort_left_w2 : 	0.000323102131673	0.000000524577097	0.16236 %
