# Interpolation Stats: MSE mean and variance and (variance/mean)*100
angle_left_e0 : 	0.000000223088558	0.000000000000124	0.00006 %
angle_left_e1 : 	0.000000217065574	0.000000000000173	0.00008 %
angle_left_s0 : 	0.000000381663634	0.000000000000956	0.00025 %
angle_left_s1 : 	0.000000633981650	0.000000000002386	0.00038 %
angle_left_w0 : 	0.000000309911089	0.000000000000598	0.00019 %
angle_left_w1 : 	0.000001442503286	0.000000000017267	0.00120 %
angle_left_w2 : 	0.000001634001185	0.000000000095295	0.00583 %
velocity_left_e0 : 	0.000108138557484	0.000000017716749	0.01638 %
velocity_left_e1 : 	0.000191422748575	0.000000094687146	0.04946 %
velocity_left_s0 : 	0.000133416024004	0.000000062279699	0.04668 %
velocity_left_s1 : 	0.000087193511772	0.000000014018116	0.01608 %
velocity_left_w0 : 	0.000139487459353	0.000000034737980	0.02490 %
velocity_left_w1 : 	0.000297356448443	0.000000277505586	0.09332 %
velocity_left_w2 : 	0.000159480115013	0.000000064853534	0.04067 %
effort_left_e0 : 	0.004748054780063	0.000046177010182	0.97255 %
effort_left_e1 : 	0.001337095132045	0.000004414084091	0.33012 %
effort_left_s0 : 	0.010972372154115	0.000447908947150	4.08215 %
effort_left_s1 : 	0.003556113010376	0.000331318578622	9.31687 %
effort_left_w0 : 	0.000253700733456	0.000000121602528	0.04793 %
effort_left_w1 : 	0.000285412248353	0.000000225885439	0.07914 %
effort_left_w2 : 	0.000300319101362	0.000000124792521	0.04155 %
