# Interpolation Stats: MSE mean and variance and (variance/mean)*100
angle_left_e0 : 	0.000000526026666	0.000000000002056	0.00039 %
angle_left_e1 : 	0.000000581800435	0.000000000005294	0.00091 %
angle_left_s0 : 	0.000000498176131	0.000000000003605	0.00072 %
angle_left_s1 : 	0.000000523072783	0.000000000003197	0.00061 %
angle_left_w0 : 	0.000001323481924	0.000000000039442	0.00298 %
angle_left_w1 : 	0.000000710098944	0.000000000004799	0.00068 %
angle_left_w2 : 	0.000000934499571	0.000000000012212	0.00131 %
velocity_left_e0 : 	0.000184250914489	0.000000083538672	0.04534 %
velocity_left_e1 : 	0.000202491324189	0.000000136417612	0.06737 %
velocity_left_s0 : 	0.000140719608698	0.000000068075583	0.04838 %
velocity_left_s1 : 	0.000102682021232	0.000000022970149	0.02237 %
velocity_left_w0 : 	0.000161084853287	0.000000095616279	0.05936 %
velocity_left_w1 : 	0.000278862925943	0.000000331461433	0.11886 %
velocity_left_w2 : 	0.000265726915614	0.000000816982045	0.30745 %
effort_left_e0 : 	0.005750913371582	0.000098634427514	1.71511 %
effort_left_e1 : 	0.002153507532912	0.000026467126877	1.22902 %
effort_left_s0 : 	0.008627877837693	0.000716973693309	8.30997 %
effort_left_s1 : 	0.002432137120780	0.000028174499796	1.15843 %
effort_left_w0 : 	0.000223474294652	0.000000140404246	0.06283 %
effort_left_w1 : 	0.000948958149639	0.000009268921541	0.97675 %
effort_left_w2 : 	0.000413377440161	0.000001609131654	0.38926 %
