# Interpolation Stats: MSE mean and variance and (variance/mean)*100
angle_left_e0 : 	0.000000814019912	0.000000000003671	0.00045 %
angle_left_e1 : 	0.000001083498628	0.000000000011539	0.00107 %
angle_left_s0 : 	0.000000852129921	0.000000000003676	0.00043 %
angle_left_s1 : 	0.000000295984568	0.000000000000258	0.00009 %
angle_left_w0 : 	0.000000983815633	0.000000000012482	0.00127 %
angle_left_w1 : 	0.000001488454030	0.000000000013418	0.00090 %
angle_left_w2 : 	0.000001702562247	0.000000000017346	0.00102 %
velocity_left_e0 : 	0.000153244410363	0.000000056497400	0.03687 %
velocity_left_e1 : 	0.000121597472579	0.000000031586356	0.02598 %
velocity_left_s0 : 	0.000162617403739	0.000000038078966	0.02342 %
velocity_left_s1 : 	0.000145834593159	0.000000051449764	0.03528 %
velocity_left_w0 : 	0.000282793390375	0.000000175818353	0.06217 %
velocity_left_w1 : 	0.000248658081387	0.000000102516600	0.04123 %
velocity_left_w2 : 	0.000378078921462	0.000000994673199	0.26309 %
effort_left_e0 : 	0.004945687364500	0.000040560089354	0.82011 %
effort_left_e1 : 	0.003921350717809	0.000317628070670	8.09997 %
effort_left_s0 : 	0.008592197839064	0.000303183440284	3.52859 %
effort_left_s1 : 	0.014010233398153	0.006542131793005	46.69538 %
effort_left_w0 : 	0.000312931186074	0.000000474026943	0.15148 %
effort_left_w1 : 	0.000750123041776	0.000007197628689	0.95953 %
effort_left_w2 : 	0.000388803934853	0.000000506490253	0.13027 %
