# Interpolation Stats: MSE mean and variance and (variance/mean)*100
angle_left_e0 : 	0.000000265957781	0.000000000000171	0.00006 %
angle_left_e1 : 	0.000000300025565	0.000000000000202	0.00007 %
angle_left_s0 : 	0.000000360017561	0.000000000000183	0.00005 %
angle_left_s1 : 	0.000000185722905	0.000000000000090	0.00005 %
angle_left_w0 : 	0.000000345494416	0.000000000000265	0.00008 %
angle_left_w1 : 	0.000001039615356	0.000000000019084	0.00184 %
angle_left_w2 : 	0.000000868665433	0.000000000008551	0.00098 %
velocity_left_e0 : 	0.000172943425063	0.000000067334193	0.03893 %
velocity_left_e1 : 	0.000151225729900	0.000000029961194	0.01981 %
velocity_left_s0 : 	0.000141205485621	0.000000045974484	0.03256 %
velocity_left_s1 : 	0.000107145381415	0.000000017320610	0.01617 %
velocity_left_w0 : 	0.000154894211806	0.000000032598473	0.02105 %
velocity_left_w1 : 	0.000212282099306	0.000000055624390	0.02620 %
velocity_left_w2 : 	0.000284405430312	0.000000309595677	0.10886 %
effort_left_e0 : 	0.005203112014391	0.000075781463254	1.45646 %
effort_left_e1 : 	0.001746374675606	0.000010440797690	0.59786 %
effort_left_s0 : 	0.009368203774618	0.000162025007235	1.72952 %
effort_left_s1 : 	0.000939766802978	0.000002068012066	0.22006 %
effort_left_w0 : 	0.000200744959689	0.000000145203672	0.07233 %
effort_left_w1 : 	0.000326660989986	0.000000519720648	0.15910 %
effort_left_w2 : 	0.000287393422928	0.000000206551023	0.07187 %
