# Interpolation Stats: MSE mean and variance and (variance/mean)*100
angle_left_e0 : 	0.000000342925368	0.000000000000321	0.00009 %
angle_left_e1 : 	0.000001632027058	0.000000000024904	0.00153 %
angle_left_s0 : 	0.000000782581319	0.000000000005984	0.00076 %
angle_left_s1 : 	0.000000347557442	0.000000000000709	0.00020 %
angle_left_w0 : 	0.000000860521447	0.000000000022047	0.00256 %
angle_left_w1 : 	0.000003688878783	0.000000000175272	0.00475 %
angle_left_w2 : 	0.000000579597143	0.000000000002942	0.00051 %
velocity_left_e0 : 	0.000137008370015	0.000000042083130	0.03072 %
velocity_left_e1 : 	0.000163409279318	0.000000085378740	0.05225 %
velocity_left_s0 : 	0.000149968195613	0.000000025161225	0.01678 %
velocity_left_s1 : 	0.000065412027792	0.000000005873494	0.00898 %
velocity_left_w0 : 	0.000223116247935	0.000000102008721	0.04572 %
velocity_left_w1 : 	0.000236245672890	0.000000177028272	0.07493 %
velocity_left_w2 : 	0.000152959152094	0.000000067723169	0.04428 %
effort_left_e0 : 	0.004067562874333	0.000053081077455	1.30498 %
effort_left_e1 : 	0.006987415593315	0.001363950199833	19.52010 %
effort_left_s0 : 	0.002600663253655	0.000019668557042	0.75629 %
effort_left_s1 : 	0.001827321628512	0.000005687381141	0.31124 %
effort_left_w0 : 	0.000434273328566	0.000000556229932	0.12808 %
effort_left_w1 : 	0.000728367124850	0.000006470268966	0.88833 %
effort_left_w2 : 	0.000237294236227	0.000000096834368	0.04081 %
