# Interpolation Stats: MSE mean and variance and (variance/mean)*100
angle_left_e0 : 	0.000000307500603	0.000000000000240	0.00008 %
angle_left_e1 : 	0.000000757678780	0.000000000002431	0.00032 %
angle_left_s0 : 	0.000000462959986	0.000000000001189	0.00026 %
angle_left_s1 : 	0.000000640618724	0.000000000003068	0.00048 %
angle_left_w0 : 	0.000000143590555	0.000000000000026	0.00002 %
angle_left_w1 : 	0.000001252935626	0.000000000014787	0.00118 %
angle_left_w2 : 	0.000001144760041	0.000000000011972	0.00105 %
velocity_left_e0 : 	0.000151811334996	0.000000044876084	0.02956 %
velocity_left_e1 : 	0.000195449612308	0.000000134004319	0.06856 %
velocity_left_s0 : 	0.000147601528939	0.000000036662385	0.02484 %
velocity_left_s1 : 	0.000101507253945	0.000000016690410	0.01644 %
velocity_left_w0 : 	0.000115823007608	0.000000026539450	0.02291 %
velocity_left_w1 : 	0.000238081942018	0.000000125627134	0.05277 %
velocity_left_w2 : 	0.000330684048233	0.000000688887380	0.20832 %
effort_left_e0 : 	0.005420349277758	0.000061628969310	1.13699 %
effort_left_e1 : 	0.002576027272605	0.000020018506878	0.77711 %
effort_left_s0 : 	0.006621945158648	0.000066212565606	0.99990 %
effort_left_s1 : 	0.002571734051859	0.000050816690702	1.97597 %
effort_left_w0 : 	0.000305235590206	0.000000454717619	0.14897 %
effort_left_w1 : 	0.001787889997910	0.000044480160056	2.48786 %
effort_left_w2 : 	0.000336824508638	0.000000192061606	0.05702 %
