# Interpolation Stats: MSE mean and variance and (variance/mean)*100
angle_left_e0 : 	0.000000323996670	0.000000000000211	0.00007 %
angle_left_e1 : 	0.000000595196473	0.000000000002350	0.00039 %
angle_left_s0 : 	0.000000581739143	0.000000000002842	0.00049 %
angle_left_s1 : 	0.000000482794140	0.000000000001581	0.00033 %
angle_left_w0 : 	0.000000764842365	0.000000000003483	0.00046 %
angle_left_w1 : 	0.000000688501121	0.000000000002948	0.00043 %
angle_left_w2 : 	0.000000665021977	0.000000000001193	0.00018 %
velocity_left_e0 : 	0.000164399363580	0.000000047581706	0.02894 %
velocity_left_e1 : 	0.000159150915821	0.000000083980611	0.05277 %
velocity_left_s0 : 	0.000186641182638	0.000000078961257	0.04231 %
velocity_left_s1 : 	0.000107669918741	0.000000019023563	0.01767 %
velocity_left_w0 : 	0.000120332586884	0.000000032079256	0.02666 %
velocity_left_w1 : 	0.000352631321746	0.000000310030349	0.08792 %
velocity_left_w2 : 	0.000331730624818	0.000000285172639	0.08597 %
effort_left_e0 : 	0.004980165158765	0.000062781161187	1.26062 %
effort_left_e1 : 	0.003758094415794	0.000088819199877	2.36341 %
effort_left_s0 : 	0.007806222355274	0.000183213958931	2.34702 %
effort_left_s1 : 	0.002208767084796	0.000023676887472	1.07195 %
effort_left_w0 : 	0.000589450728596	0.000001463830317	0.24834 %
effort_left_w1 : 	0.000598530791507	0.000002047412068	0.34207 %
effort_left_w2 : 	0.000282731951304	0.000000102756051	0.03634 %
