# Interpolation Stats: MSE mean and variance and (variance/mean)*100
angle_left_e0 : 	0.000000267891869	0.000000000000127	0.00005 %
angle_left_e1 : 	0.000000597706926	0.000000000002948	0.00049 %
angle_left_s0 : 	0.000002286072523	0.000000000062822	0.00275 %
angle_left_s1 : 	0.000000549673535	0.000000000001791	0.00033 %
angle_left_w0 : 	0.000001272055213	0.000000000024346	0.00191 %
angle_left_w1 : 	0.000001729895107	0.000000000022946	0.00133 %
angle_left_w2 : 	0.000000879836352	0.000000000003929	0.00045 %
velocity_left_e0 : 	0.000107499434386	0.000000037612333	0.03499 %
velocity_left_e1 : 	0.000107905394049	0.000000021588359	0.02001 %
velocity_left_s0 : 	0.000242643106932	0.000000197394774	0.08135 %
velocity_left_s1 : 	0.000119358586824	0.000000026721320	0.02239 %
velocity_left_w0 : 	0.000259865180859	0.000000226480776	0.08715 %
velocity_left_w1 : 	0.000569073711940	0.000004353114298	0.76495 %
velocity_left_w2 : 	0.000330903003840	0.000000256201695	0.07743 %
effort_left_e0 : 	0.004669274094698	0.000023450086829	0.50222 %
effort_left_e1 : 	0.003027977692153	0.000052066524884	1.71951 %
effort_left_s0 : 	0.007807793909142	0.000112507388414	1.44096 %
effort_left_s1 : 	0.001460234603683	0.000005287737554	0.36212 %
effort_left_w0 : 	0.000270174805938	0.000000193594703	0.07166 %
effort_left_w1 : 	0.001604629162005	0.000024241071591	1.51070 %
effort_left_w2 : 	0.000528161738765	0.000000851473622	0.16121 %
