# Interpolation Stats: MSE mean and variance and (variance/mean)*100
angle_left_e0 : 	0.000000247157355	0.000000000000087	0.00004 %
angle_left_e1 : 	0.000000928630780	0.000000000007128	0.00077 %
angle_left_s0 : 	0.000002867628314	0.000000000098017	0.00342 %
angle_left_s1 : 	0.000000312776010	0.000000000000132	0.00004 %
angle_left_w0 : 	0.000000917746463	0.000000000008132	0.00089 %
angle_left_w1 : 	0.000000312549838	0.000000000000274	0.00009 %
angle_left_w2 : 	0.000002121425257	0.000000000039978	0.00188 %
velocity_left_e0 : 	0.000232251130550	0.000000077878485	0.03353 %
velocity_left_e1 : 	0.000081314912666	0.000000010347338	0.01273 %
velocity_left_s0 : 	0.000188715096322	0.000000089757063	0.04756 %
velocity_left_s1 : 	0.000090253233862	0.000000011845876	0.01313 %
velocity_left_w0 : 	0.000217520258377	0.000000084800160	0.03898 %
velocity_left_w1 : 	0.000197010560624	0.000000095562376	0.04851 %
velocity_left_w2 : 	0.000195401470443	0.000000073679662	0.03771 %
effort_left_e0 : 	0.004238148630655	0.000029236773107	0.68985 %
effort_left_e1 : 	0.001917693681064	0.000006221451435	0.32442 %
effort_left_s0 : 	0.010776390100511	0.000218818185622	2.03053 %
effort_left_s1 : 	0.002977482096144	0.000060835747045	2.04319 %
effort_left_w0 : 	0.000273843521189	0.000000514151148	0.18775 %
effort_left_w1 : 	0.000561576916818	0.000001205368606	0.21464 %
effort_left_w2 : 	0.000247163409093	0.000000108432151	0.04387 %
