# Interpolation Stats: MSE mean and variance and (variance/mean)*100
angle_left_e0 : 	0.000000200172283	0.000000000000107	0.00005 %
angle_left_e1 : 	0.000000690915010	0.000000000004692	0.00068 %
angle_left_s0 : 	0.000000398895912	0.000000000001088	0.00027 %
angle_left_s1 : 	0.000000233521161	0.000000000000216	0.00009 %
angle_left_w0 : 	0.000000821008341	0.000000000010831	0.00132 %
angle_left_w1 : 	0.000001303183832	0.000000000018757	0.00144 %
angle_left_w2 : 	0.000000417823568	0.000000000001237	0.00030 %
velocity_left_e0 : 	0.000097529910467	0.000000016958119	0.01739 %
velocity_left_e1 : 	0.000157247227255	0.000000046810865	0.02977 %
velocity_left_s0 : 	0.000212420048064	0.000000111898212	0.05268 %
velocity_left_s1 : 	0.000093652774848	0.000000014370168	0.01534 %
velocity_left_w0 : 	0.000263856599391	0.000000373079009	0.14139 %
velocity_left_w1 : 	0.000236330690365	0.000000132642679	0.05613 %
velocity_left_w2 : 	0.000763424326915	0.000014708366394	1.92663 %
effort_left_e0 : 	0.004957583429293	0.000051386410950	1.03652 %
effort_left_e1 : 	0.002739843894732	0.000033473398318	1.22173 %
effort_left_s0 : 	0.008655245491848	0.000154768789699	1.78815 %
effort_left_s1 : 	0.002536405799661	0.000062343382290	2.45794 %
effort_left_w0 : 	0.000219782274283	0.000000144470086	0.06573 %
effort_left_w1 : 	0.002061267458640	0.000056001034831	2.71683 %
effort_left_w2 : 	0.000337592346228	0.000000312075236	0.09244 %
