# Interpolation Stats: MSE mean and variance and (variance/mean)*100
angle_left_e0 : 	0.000000346670424	0.000000000000230	0.00007 %
angle_left_e1 : 	0.000000333830378	0.000000000000556	0.00017 %
angle_left_s0 : 	0.000000531560297	0.000000000001708	0.00032 %
angle_left_s1 : 	0.000000172400142	0.000000000000083	0.00005 %
angle_left_w0 : 	0.000000750286195	0.000000000006304	0.00084 %
angle_left_w1 : 	0.000000563268694	0.000000000001268	0.00023 %
angle_left_w2 : 	0.000000590406327	0.000000000001956	0.00033 %
velocity_left_e0 : 	0.000211360418449	0.000000074192223	0.03510 %
velocity_left_e1 : 	0.000157506688608	0.000000059136152	0.03755 %
velocity_left_s0 : 	0.000146974717877	0.000000044445734	0.03024 %
velocity_left_s1 : 	0.000072073683038	0.000000006578850	0.00913 %
velocity_left_w0 : 	0.000088266991361	0.000000012219258	0.01384 %
velocity_left_w1 : 	0.000188993897048	0.000000078274406	0.04142 %
velocity_left_w2 : 	0.000232377966161	0.000000276875787	0.11915 %
effort_left_e0 : 	0.004190549456282	0.000027227114005	0.64973 %
effort_left_e1 : 	0.000958399367224	0.000001580785495	0.16494 %
effort_left_s0 : 	0.006016842557876	0.000062777929990	1.04337 %
effort_left_s1 : 	0.009990149178740	0.004255843287238	42.60040 %
effort_left_w0 : 	0.000213650092734	0.000000151609538	0.07096 %
effort_left_w1 : 	0.000322151411424	0.000000231685509	0.07192 %
effort_left_w2 : 	0.000223556558670	0.000000074273659	0.03322 %
