# Interpolation Stats: MSE mean and variance and (variance/mean)*100
angle_left_e0 : 	0.000000196127574	0.000000000000068	0.00003 %
angle_left_e1 : 	0.000001668339588	0.000000000013697	0.00082 %
angle_left_s0 : 	0.000001682252614	0.000000000016980	0.00101 %
angle_left_s1 : 	0.000000427013427	0.000000000000612	0.00014 %
angle_left_w0 : 	0.000001509891355	0.000000000049274	0.00326 %
angle_left_w1 : 	0.000002909777932	0.000000000069756	0.00240 %
angle_left_w2 : 	0.000000963795235	0.000000000011362	0.00118 %
velocity_left_e0 : 	0.000082958770509	0.000000012084356	0.01457 %
velocity_left_e1 : 	0.000173252427974	0.000000062690014	0.03618 %
velocity_left_s0 : 	0.000180576673417	0.000000064853135	0.03591 %
velocity_left_s1 : 	0.000112954820111	0.000000022267791	0.01971 %
velocity_left_w0 : 	0.000206160106241	0.000000170743907	0.08282 %
velocity_left_w1 : 	0.000302858469614	0.000000238142787	0.07863 %
velocity_left_w2 : 	0.000372872099601	0.000000925719809	0.24827 %
effort_left_e0 : 	0.003260640612226	0.000026179559694	0.80290 %
effort_left_e1 : 	0.002636253863206	0.000057810456093	2.19290 %
effort_left_s0 : 	0.009387527482584	0.000239243890723	2.54853 %
effort_left_s1 : 	0.002247779011765	0.000025599326135	1.13887 %
effort_left_w0 : 	0.000352315712803	0.000000908203846	0.25778 %
effort_left_w1 : 	0.001001947069204	0.000015978471191	1.59474 %
effort_left_w2 : 	0.000265647830219	0.000000242826974	0.09141 %
